[00:00:30 - 00:00:37] ♪♪
[01:06:48 - 01:06:54] 例えば、死んでも例えばお三間とかね、カツオとかいろいろ大きな魚、マグロとかね、死んだあの死体は、マグロとか何十万ぐらいかかるんですね、でっかいあれだったら。

[01:06:54 - 01:07:00] 小さなもう三枚一匹でも100円以上かかっちゃうんですね。

[01:07:05 - 01:07:16] 人間死んだったら何円ですか。

[01:07:16 - 01:07:22] だから牛の心臓であろうかこの肝臓であろうか結構高いんですよ。

[01:07:22 - 01:07:32] 人間の腎臓なんか心臓なんか焼肉にして食べる人がいるんですかね。

[01:07:32 - 01:07:37] バーベキューみたいなもの知ってる。

[01:07:37 - 01:07:40] だからバカなことを思わないで本当のことを見なさいと。それこそ道徳であって真理だよとお釈迦様の言葉なんです。

[01:07:40 - 01:07:53] だからいい加減知ってくださいと自分の体を見てくださいと。

[01:07:53 - 01:08:02] それはすごい黒い考え方のような思うのは全くアホの人々なんですよ。

[01:08:02 - 01:08:07] ですからお釈迦様はうるさいんだから世の中の人間にはすごい形容詞で褒めてるんです。

[01:08:07 - 01:08:11] それはどういう形容詞というと完璧に狂ってるんだと。

[01:08:13 - 01:08:20] 世の中の人間が。

[01:08:25 - 01:08:32] みんなバカですアホですよと。

[01:08:33 - 01:08:36] 全くの無知だと。

[01:08:36 - 01:08:44] だからお釈迦様のおっしゃってることを実践するならばお釈迦様はもう何とか頑張ってるやつだなと。

[01:08:44 - 01:08:48] それで理解するならば知識人だ賢人だと言うんです賢者だと。

[01:08:48 - 01:08:53] そうでなきゃ我々にお釈迦様が言ってるのはもう狂ってるんだと。狂人だと。もうあっち行けと。

[01:08:53 - 01:09:00] そういうお釈迦様から見ればもう迷惑なんです。

[01:09:00 - 01:09:07] ですからお釈迦様の言葉は厳しいかもしれません。

[01:09:08 - 01:09:12] 厳しいんだけどそれこそ真理なんです。

[01:09:12 - 01:09:14] 真理なんです。

[01:09:14 - 01:09:17] みんなバカですよ、アホですよと。

[01:09:17 - 01:09:19] 全くの無知だと。

[01:09:20 - 01:09:25] だからお釈迦様のおっしゃってることは実践するならば、

[01:09:25 - 01:09:28] お釈迦様は何と頑張ってるやつだなと。

[01:09:28 - 01:09:32] それで理解するならば知識人だ、賢人だと言うんです、賢者だと。

[01:09:32 - 01:09:37] そうでなきゃ我々にお釈迦様が言ってるのはもう狂ってるんだと。

[01:09:39 - 01:09:41] 狂人だと。

[01:09:42 - 01:09:44] もうあっち行けと。

[01:09:46 - 01:09:50] そういうお釈迦様から見ればもうすぐ迷惑なんです。

[01:09:50 - 01:09:53] ですからお釈迦様の言葉は厳しいかもしれません。

[01:09:53 - 01:09:57] 厳しいんだけど、それこそ真理なんです。

[01:09:57 - 01:09:59] 真理なんです。

[01:10:00 - 01:10:03] 体見てください。

[01:10:03 - 01:10:05] 観察してください。

[01:10:05 - 01:10:08] そういうふうないろいろ瞑想法があるんです。

[01:10:08 - 01:10:11] なんでこういうふうに見させますか?

[01:10:11 - 01:10:15] まずそれは本当のことであります。

[01:10:15 - 01:10:18] 私たちは必ず知ります。

[01:10:18 - 01:10:27] この体は徹底的に不浄な汚いものなんです。

[01:10:27 - 01:10:32] 発生というんですか、動物なんか死んじゃったら保存するんですね。

[01:10:32 - 01:10:35] 発生というんですね。

[01:10:35 - 01:10:39] 動物のやつは発生ですね。

[01:10:39 - 01:10:43] 発生してお着物をどうせ見てるんですね。

[01:10:43 - 01:10:50] 人間死んであったら我々は逃げるんですよ、怖くて。

[01:10:50 - 01:10:54] 人間死んだら発生せておかないんです。

[01:10:54 - 01:10:56] 怖くなるんですよ。

[01:10:56 - 01:11:02] ですからもうすぐ燃やしてしまっちゃうんです。

[01:11:02 - 01:11:08] 燃やせどこかへお墓に収めて、すぐ手を、体も清めるんです。

[01:11:08 - 01:11:11] 体も清めるんです、塩かけて。

[01:11:11 - 01:11:17] お寺は大変だからね、みんなのお祝いとかいろいろものを置いておかなくちゃいけないんだから。

[01:11:17 - 01:11:20] みんななんか自分が逃げたような感じで。

[01:11:20 - 01:11:29] ですから人間に怖いんだったら、お化けが出るんだったら、我々も同じものですよ。

[01:11:29 - 01:11:34] ですからみんな同じお化けなんですよ。

[01:11:34 - 01:11:37] お互いに見て逃げなくちゃいけない存在なんですね。

[01:11:37 - 01:11:41] とにかくそういうふうなことを観察すると、

[01:11:41 - 01:11:45] この我々の余計な執着、

[01:11:46 - 01:11:48] 生きてきたからいけない、

[01:11:48 - 01:11:50] 金儲けなくちゃいけない、

[01:11:50 - 01:11:52] 子供の面倒を見なくちゃいけない、

[01:11:52 - 01:11:57] 子供のために財産を作っておかなくちゃいけないとか、

[01:11:57 - 01:12:03] そんなふざけた考え方は全部消えちゃうんですよ。

[01:12:03 - 01:12:12] 消えて人間というのは徹底的な精神的なリラックスを感じるんです。

[01:12:12 - 01:12:18] ものすごいリラックス感じるんです。

[01:12:18 - 01:12:23] それはもう言葉で言い表せないほどものすごいリラックスなんですよ。

[01:12:23 - 01:12:27] 私は一緒でも死にますよと。

[01:12:27 - 01:12:35] 一緒でも死ぬ可能性ありますよと。

[01:12:35 - 01:12:41] 実感として思うとものすごい簡単なんです、人生は。

[01:12:41 - 01:12:43] 例えば私はこのカバンを持っていく。

[01:12:43 - 01:12:47] どこかで忘れちゃったと。

[01:12:47 - 01:12:51] 全然大変だ、どうしようどうしようとか汗が出たりとか。

[01:12:51 - 01:12:55] そんなないんですね。死を観察する場合は。

[01:12:55 - 01:13:05] まあそんなもん、持ち物だからなくなるもんだと。

[01:13:05 - 01:13:10] ですからこれは実践してみるならば、

[01:13:10 - 01:13:17] 皆様方生まれて初めて生きることはこんなにも幸福ですかと。

[01:13:17 - 01:13:21] 分かるんですよ。

[01:13:21 - 01:13:29] 例えば我々のこの集まりは今日限りだと分かると、すごい楽なんですよ。

[01:13:29 - 01:13:32] お互いに戦争喧嘩する必要ないし、

[01:13:32 - 01:13:35] あの人気持ち悪いとか何とか思う必要もないし、

[01:13:35 - 01:13:38] ほんのちょっとの間の付き合いだから、

[01:13:38 - 01:13:43] できるだけ頑張って仲良くしようとしているのではないか。

[01:13:43 - 01:13:48] 会社に入っていたら何でお互いに競争して苦しめますかというと、

[01:13:48 - 01:13:54] 会社は永遠に自分が会社にいると思っているのからでしょう。

[01:13:54 - 01:13:57] まあほんの少々の間の付き合いだと。

[01:13:57 - 01:14:01] 分かれば何のこともないんですよ。

[01:14:01 - 01:14:03] すごく楽なんです。

[01:14:03 - 01:14:06] ですからこの幸福を味わってくださいというのは、お釈迦様の言葉なんですね。

[01:14:06 - 01:14:12] 願いといったら失礼なんですけどね。

[01:14:12 - 01:14:14] 我々にそう言っているんですよ。

[01:14:14 - 01:14:16] 幸福を味わうために真理を知ってくださいと。

[01:14:16 - 01:14:21] 全く無知な人には幸福を味わうことはできないんだと。

[01:14:21 - 01:14:27] 例えば科学的な知識があるんだからこそ、

[01:14:27 - 01:14:31] 我々はこういう現代科学世界を作っているんです。

[01:14:31 - 01:14:34] 電気というのは神様だと。

[01:14:34 - 01:14:36] 雨というのは神様だと思っていたらこんな電気作られますか。

[01:14:36 - 01:14:42] 昔々の人々は雷が起こっちゃったら神様どうかな許してくださいと浮かんだんですね。

[01:14:42 - 01:14:45] 雷は神様の怒りだと思ったんだから。

[01:14:45 - 01:14:49] でも後の人々はあれちょっと待ってくださいと。

[01:14:49 - 01:14:52] 雷ってどんなもんかと考えたら、それは静電の塊であることやら電気やら、それを発見して電気を自由に使えるところまで知識は発達しました。

[01:14:52 - 01:14:56] そこで我々の今電気文化が出てきているんですね。

[01:14:56 - 01:14:58] それで私たちは楽をしているんですよ。

[01:14:58 - 01:15:01] 今楽をしているのは誰のおかげですかというと、

[01:15:01 - 01:15:08] 知識のおかげなんですね。

[01:15:08 - 01:15:13] 物事を知っているんだからなんです。

[01:15:13 - 01:15:16] ですから幸福は物事を知っているものが得られるものであって、バカな人は得られるものではありません。

[01:15:16 - 01:15:20] ですからこれから悪口言いますけど、あまり知識を得られないで、

[01:15:20 - 01:15:22] 簡単に楽に神様お願いしますとか仏様助けてちょうだいとか、

[01:15:22 - 01:15:27] そういう願う人々はすごく暗いんですよ。

[01:15:27 - 01:15:34] 幸福を味わえないんです法則的には。

[01:15:34 - 01:15:37] それよりはまあ人生は冗談と不条なものだと、そんな真剣に取る必要はないんだと、明るく明るくとっていると心はリラックスするんです。

[01:15:37 - 01:15:40] リラックスする心はそれでどんどん治っていくんです。

[01:15:40 - 01:15:43] 心が治ると必ず体が治ってしまうんです。

[01:15:43 - 01:15:47] それはもう約束できます。

[01:15:47 - 01:15:50] じゃあリラックスとかそれに基づくありとあらゆる病気のことをそれで終わりにして、

[01:15:50 - 01:15:55] またいろいろ病気がありますから、生まれつつきこの遺伝的な病気になる場合もありますね。

[01:15:55 - 01:16:03] その場合はどうしますかと。

[01:16:03 - 01:16:13] 遺伝に踏み込まれている場合はもうこれは冗談ではないんですよ。

[01:16:13 - 01:16:16] なかなかそんな治るもんじゃないんですね。遺伝的な病気だったら。

[01:16:16 - 01:16:22] でも覚えておいてください。

[01:16:22 - 01:16:27] その遺伝的な細胞を救ったのは私たちの心なんです。

[01:16:27 - 01:16:33] 私たちはわざわざそういう欠陥あるような組み立てを救ったんです。我々の心が。

[01:16:33 - 01:16:38] それはちょっと理解できませんが本当はそういうことなんです。

[01:16:38 - 01:16:48] もし自分たちが遺伝的なことで悩まされているならば、この生まれる瞬間で自分の心はそう決めたんです。

[01:16:48 - 01:16:57] ですから誰に文句を言う必要はないんです。

[01:16:57 - 01:17:00] それによく付き合うことしか方法ないんです。その病気。

[01:17:00 - 01:17:05] よく付き合う。

[01:17:05 - 01:17:12] 病気と付き合うということはこの病気に対して怒りを持たないで、
